intron_id,sa.eff
Os04g0177300.intron8,53
Os04g0177300.intron9,13
Os04g0177300.intron10,0
Os04g0177300.intron11,0
Os04g0177300.intron12,0
Os04g0177300.intron13,0
Os04g0177300.intron14,0
Os04g0177300.intron15,0
Os04g0177300.intron16,0
Os04g0177300.intron17,0
Os04g0177400.intron1,379
Os04g0177400.intron2,0
Os04g0177600.intron1,48127
Os04g0177600.intron2,20304
Os04g0177600.intron3,4380
Os04g0177600.intron4,2384
Os04g0177600.intron5,1772
Os04g0177600.intron6,2995
Os04g0177600.intron7,1770
Os04g0177600.intron8,9845
Os04g0177600.intron9,23687
Os04g0177600.intron10,35421
Os04g0177600.intron11,7396
Os04g0177600.intron12,31975
Os04g0177600.intron13,37000
Os04g0177600.intron14,62709
Os04g0177600.intron15,34851
Os04g0177600.intron16,47780
Os04g0177600.intron17,1814
Os04g0177600.intron18,1943
Os04g0177600.intron19,8711
Os04g0177600.intron20,970
Os04g0177600.intron21,113659
Os04g0177600.intron22,20304
Os04g0177600.intron23,4380
Os04g0177600.intron24,2384
Os04g0177600.intron25,1772
Os04g0177600.intron26,2995
Os04g0177600.intron27,1770
Os04g0177600.intron28,9845
Os04g0177600.intron29,23687
Os04g0177600.intron30,35421
Os04g0177600.intron31,7396
Os04g0177600.intron32,31975
Os04g0177600.intron33,37000
Os04g0177600.intron34,62709
Os04g0177600.intron35,35769
Os04g0177600.intron36,47780
Os04g0177600.intron37,1814
Os04g0177600.intron38,1943
Os04g0177600.intron39,8711
Os04g0177600.intron40,970
Os04g0178300.intron1,156044
Os04g0178300.intron2,3824
Os04g0178300.intron3,18410
Os04g0178300.intron4,21679
Os04g0178300.intron5,1457
Os04g0178300.intron6,12844
Os04g0178300.intron7,5770
Os04g0178300.intron8,2984
Os04g0178300.intron9,4714
Os04g0178300.intron10,8503
Os04g0178300.intron11,13299
Os04g0178300.intron12,25146
Os04g0178300.intron13,32783
Os04g0178300.intron14,3824
Os04g0178300.intron15,18410
Os04g0178300.intron16,21679
Os04g0178300.intron17,1457
Os04g0178300.intron18,12844
Os04g0178300.intron19,5770
Os04g0178300.intron20,2984
Os04g0178300.intron21,4714
Os04g0178400.intron1,1122
Os04g0179200.intron1,39233
Os04g0179700.intron1,22608
Os04g0179700.intron2,12137
Os04g0179700.intron3,7787
Os04g0179700.intron4,15889
Os04g0179700.intron5,13046
Os04g0179700.intron6,10705
Os04g0179700.intron7,9370
Os04g0179700.intron8,6201
Os04g0179700.intron9,19644
Os04g0179700.intron10,32806
Os04g0179700.intron11,16464
Os04g0179700.intron12,34250
Os04g0179700.intron13,161067
Os04g0180400.intron1,583
Os04g0180500.intron1,0
Os04g0181100.intron1,50629
Os04g0181100.intron2,234822
Os04g0181100.intron3,18161
Os04g0181100.intron4,690397
Os04g0181300.intron1,0
Os04g0181300.intron2,0
Os04g0181300.intron3,0
Os04g0181901.intron1,314
Os04g0181901.intron2,488
Os04g0182200.intron1,116098
Os04g0182200.intron2,6375
Os04g0182600.intron1,39954
Os04g0182600.intron2,24341
Os04g0182600.intron3,70089
Os04g0182600.intron4,30656
Os04g0182600.intron5,939
Os04g0182600.intron6,27943
Os04g0182600.intron7,2851
Os04g0182600.intron8,47448
Os04g0182650.intron1,11110
Os04g0182650.intron2,13123
Os04g0182650.intron3,3135
Os04g0182650.intron4,5204
Os04g0182650.intron5,21342
Os04g0182650.intron6,785
Os04g0182650.intron7,10113
Os04g0182650.intron8,1955
Os04g0182650.intron9,707
Os04g0182800.intron1,15208
Os04g0182800.intron2,121608
Os04g0182800.intron3,121364
Os04g0182850.intron1,0
Os04g0182850.intron2,0
Os04g0182900.intron1,11092
Os04g0182900.intron2,4640
Os04g0182900.intron3,78
Os04g0183100.intron1,17326
Os04g0183100.intron2,11474
Os04g0183100.intron3,7343
Os04g0183100.intron4,21996
Os04g0183100.intron5,966
Os04g0183100.intron6,595
Os04g0183100.intron7,42474
Os04g0183100.intron8,33660
Os04g0183100.intron9,7394
Os04g0183100.intron10,1243
Os04g0183100.intron11,37322
Os04g0183100.intron12,687
Os04g0183201.intron1,0
Os04g0183201.intron2,0
Os04g0183201.intron3,0
Os04g0183300.intron1,0
Os04g0183300.intron2,1136
Os04g0183300.intron3,899
Os04g0183401.intron1,0
Os04g0183401.intron2,0
Os04g0183401.intron3,0
Os04g0183401.intron4,0
Os04g0183500.intron1,0
Os04g0183500.intron2,996
Os04g0183500.intron3,163
Os04g0183500.intron4,299
Os04g0184100.intron1,356
Os04g0184100.intron2,27754
Os04g0184100.intron3,2102
Os04g0184100.intron4,2070
Os04g0184250.intron1,0
Os04g0184250.intron2,0
Os04g0184250.intron3,0
Os04g0184250.intron4,0
Os04g0184450.intron1,106
Os04g0184900.intron1,0
Os04g0184900.intron2,0
Os04g0185000.intron1,1024
Os04g0185100.intron1,524
Os04g0185100.intron2,0
Os04g0185100.intron3,782
Os04g0185100.intron4,1504
Os04g0185100.intron5,439
Os04g0185100.intron6,1163
Os04g0185500.intron1,162418
Os04g0185500.intron2,269748
Os04g0185500.intron3,73302
Os04g0185500.intron4,496072
Os04g0185500.intron5,244815
Os04g0185500.intron6,23374
Os04g0185500.intron7,131583
Os04g0186450.intron1,0
Os04g0186800.intron1,0
Os04g0186800.intron2,0
Os04g0187001.intron1,0
Os04g0187001.intron2,0
Os04g0187001.intron3,0
Os04g0188433.intron1,0
Os04g0188500.intron1,0
Os04g0189400.intron1,0
Os04g0189800.intron1,0
Os04g0190000.intron1,258
Os04g0191400.intron1,0
Os04g0191500.intron1,0
Os04g0191600.intron1,0
Os04g0191600.intron2,1796
Os04g0191600.intron3,1568
Os04g0191600.intron4,0
Os04g0191600.intron5,0
Os04g0191600.intron6,0
Os04g0191600.intron7,0
Os04g0191600.intron8,0
Os04g0191600.intron9,0
Os04g0191600.intron10,600
Os04g0191600.intron11,1796
Os04g0191600.intron12,1568
Os04g0191600.intron13,0
Os04g0191600.intron14,0
Os04g0191600.intron15,0
Os04g0192350.intron1,1200
Os04g0192350.intron2,71883
Os04g0192775.intron1,0
Os04g0192775.intron2,0
Os04g0192775.intron3,0
Os04g0192775.intron4,0
Os04g0192775.intron5,0
Os04g0193200.intron1,0
Os04g0193200.intron2,0
Os04g0193200.intron3,0
Os04g0193200.intron4,0
Os04g0193200.intron5,0
Os04g0193300.intron1,0
Os04g0193950.intron1,0
Os04g0193950.intron2,0
Os04g0194400.intron1,0
Os04g0194500.intron1,43339
Os04g0194500.intron2,150313
Os04g0194500.intron3,34369
Os04g0194500.intron4,24367
Os04g0194500.intron5,28394
Os04g0194500.intron6,82563
Os04g0194500.intron7,59055
Os04g0194500.intron8,64379
Os04g0194500.intron9,95266
Os04g0194500.intron10,72505
Os04g0194500.intron11,71926
Os04g0194500.intron12,1614380
Os04g0194500.intron13,31946
Os04g0194800.intron1,2546
Os04g0194800.intron2,1027
Os04g0194800.intron3,1074
Os04g0194800.intron4,30954
Os04g0194800.intron5,7418
Os04g0194950.intron1,0
Os04g0194950.intron2,0
Os04g0194950.intron3,0
Os04g0195000.intron1,27215
Os04g0195000.intron2,5645
Os04g0195000.intron3,11126
Os04g0195000.intron4,24697
Os04g0195000.intron5,2196
Os04g0195000.intron6,15926
Os04g0195000.intron7,24040
Os04g0195000.intron8,5565
Os04g0195000.intron9,6103
Os04g0195000.intron10,1851
Os04g0195000.intron11,2731
Os04g0195000.intron12,20869
Os04g0195000.intron13,4904
Os04g0195000.intron14,1876
Os04g0195000.intron15,6605
Os04g0195000.intron16,1813
Os04g0195000.intron17,20936
Os04g0195000.intron18,2912
Os04g0195100.intron1,0
Os04g0195400.intron1,0
Os04g0195400.intron2,912
Os04g0195400.intron3,0
Os04g0195400.intron4,0
Os04g0196200.intron1,0
Os04g0196300.intron1,2154
Os04g0196600.intron1,2245
Os04g0196600.intron2,3949
Os04g0196600.intron3,1068
Os04g0196600.intron4,1929
Os04g0196600.intron5,709
Os04g0197200.intron1,2260
Os04g0197200.intron2,17103
Os04g0197200.intron3,3364
Os04g0197200.intron4,140
Os04g0197200.intron5,925
Os04g0197200.intron6,0
Os04g0197275.intron1,0
Os04g0197275.intron2,0
Os04g0200000.intron1,14740
Os04g0200000.intron2,34462
Os04g0200400.intron1,0
Os04g0200700.intron1,0
Os04g0201000.intron1,0
Os04g0201000.intron2,0
Os04g0201200.intron1,955
Os04g0201200.intron2,2862
Os04g0201200.intron3,12646
Os04g0201200.intron4,255
Os04g0201200.intron5,800
Os04g0201200.intron6,34848
Os04g0201800.intron1,0
Os04g0201800.intron2,0
Os04g0201800.intron3,0
Os04g0201800.intron4,0
Os04g0201800.intron5,0
Os04g0201800.intron6,7194
Os04g0202200.intron1,8987
Os04g0202200.intron2,8987
Os04g0202200.intron3,1848
Os04g0202300.intron1,14403
Os04g0202700.intron1,6406
Os04g0202700.intron2,1494
Os04g0203400.intron1,0
Os04g0203400.intron2,0
Os04g0203400.intron3,2100
Os04g0203400.intron4,1735
Os04g0203400.intron5,1188
Os04g0203450.intron1,0
Os04g0203450.intron2,270
Os04g0203600.intron1,965
Os04g0204000.intron1,0
Os04g0204000.intron2,270
Os04g0204100.intron1,5321
Os04g0204100.intron2,2296
Os04g0204100.intron3,101775
Os04g0204100.intron4,79527
Os04g0204100.intron5,8116
Os04g0204150.intron1,0
Os04g0204150.intron2,0
Os04g0204300.intron1,18901
Os04g0206000.intron1,0
Os04g0206000.intron2,0
Os04g0206000.intron3,349
Os04g0206100.intron1,0
Os04g0206100.intron2,0
Os04g0206100.intron3,0
Os04g0206200.intron1,5578
Os04g0206200.intron2,4698
Os04g0206200.intron3,5578
Os04g0206200.intron4,4698
Os04g0206300.intron1,0
Os04g0206350.intron1,0
Os04g0206350.intron2,0
Os04g0206350.intron3,0
Os04g0206401.intron1,0
Os04g0206450.intron1,1358
Os04g0206500.intron1,4661
Os04g0206600.intron1,80771
Os04g0206600.intron2,110086
Os04g0206650.intron1,0
Os04g0206650.intron2,0
Os04g0206700.intron1,1556
Os04g0206700.intron2,38271
Os04g0206700.intron3,1556
Os04g0206700.intron4,38271
Os04g0206850.intron1,0
Os04g0208200.intron1,0
Os04g0208400.intron1,0
Os04g0208400.intron2,0
Os04g0208425.intron1,0
Os04g0208425.intron2,0
Os04g0208500.intron1,0
Os04g0208500.intron2,0
Os04g0208550.intron1,0
Os04g0208550.intron2,0
Os04g0208600.intron1,0
Os04g0208600.intron2,0
Os04g0209200.intron1,32801
Os04g0209200.intron2,202394
Os04g0209200.intron3,12062
Os04g0209200.intron4,59400
Os04g0209200.intron5,47199
Os04g0209200.intron6,12005
Os04g0209200.intron7,82883
Os04g0209200.intron8,163877
Os04g0209200.intron9,122500
Os04g0209200.intron10,649790
Os04g0209300.intron1,0
Os04g0209300.intron2,0
Os04g0209300.intron3,200
Os04g0209300.intron4,0
Os04g0209300.intron5,0
Os04g0209300.intron6,0
Os04g0209300.intron7,0
Os04g0209300.intron8,0
Os04g0209300.intron9,0
Os04g0209300.intron10,2836
Os04g0210250.intron1,350196
Os04g0210700.intron1,7859
Os04g0210700.intron2,272
Os04g0210700.intron3,1206
Os04g0210700.intron4,16541
Os04g0210700.intron5,2131
Os04g0210700.intron6,7900
Os04g0212200.intron1,83564
Os04g0212200.intron2,37385
Os04g0212200.intron3,21054
Os04g0212200.intron4,29235
Os04g0212200.intron5,24806
Os04g0212200.intron6,34351
Os04g0212200.intron7,40798
Os04g0212200.intron8,9184
Os04g0212200.intron9,40765
Os04g0212200.intron10,21551
Os04g0212200.intron11,94199
Os04g0212200.intron12,4300
Os04g0212200.intron13,6592
Os04g0212200.intron14,12852
Os04g0212200.intron15,141625
Os04g0212200.intron16,20781
Os04g0212200.intron17,29440
Os04g0212450.intron1,0
Os04g0217500.intron1,0
Os04g0217600.intron1,3997
Os04g0217900.intron1,59539
Os04g0217900.intron2,5393
Os04g0218100.intron1,280407
Os04g0218100.intron2,102386
Os04g0218350.intron1,34890
Os04g0218400.intron1,355
Os04g0218400.intron2,629
Os04g0218600.intron1,476
Os04g0218600.intron2,2252
Os04g0218600.intron3,3762
Os04g0218600.intron4,3426
Os04g0218600.intron5,7329
Os04g0218600.intron6,42316
Os04g0218600.intron7,716
Os04g0218600.intron8,1813
Os04g0218600.intron9,6278
Os04g0218600.intron10,5388
Os04g0218600.intron11,2305
Os04g0218600.intron12,582
Os04g0218600.intron13,4836
Os04g0218600.intron14,0
Os04g0218600.intron15,5283
Os04g0218701.intron1,949
Os04g0218701.intron2,0
Os04g0218701.intron3,226
Os04g0218701.intron4,3307
Os04g0218701.intron5,0
Os04g0218701.intron6,892
Os04g0218701.intron7,1680
Os04g0218900.intron1,970
Os04g0218900.intron2,2710
Os04g0219000.intron1,5567
Os04g0219000.intron2,47969
Os04g0219000.intron3,130826
Os04g0219200.intron1,9777
Os04g0219200.intron2,12262
Os04g0219200.intron3,688
Os04g0219600.intron1,812
Os04g0219700.intron1,0
Os04g0219700.intron2,0
Os04g0219800.intron1,0
Os04g0219800.intron2,973
Os04g0220300.intron1,0
Os04g0220300.intron2,0
Os04g0220400.intron1,0
Os04g0220400.intron2,0
Os04g0220400.intron3,0
Os04g0220501.intron1,1696
Os04g0221000.intron1,0
Os04g0221000.intron2,0
Os04g0221000.intron3,6289
Os04g0221000.intron4,0
Os04g0221000.intron5,0
Os04g0221300.intron1,25515
Os04g0221300.intron2,26542
Os04g0221300.intron3,396
Os04g0221300.intron4,316
Os04g0221300.intron5,2136
Os04g0221300.intron6,8027
Os04g0221600.intron1,64748
Os04g0221600.intron2,6866
Os04g0221600.intron3,2442
Os04g0221600.intron4,5872
Os04g0221600.intron5,5754
Os04g0221600.intron6,6788
Os04g0221600.intron7,5812
Os04g0221600.intron8,339514
Os04g0221600.intron9,3144
Os04g0221600.intron10,1841
Os04g0223000.intron1,21737
Os04g0223000.intron2,39576
Os04g0223000.intron3,1818
Os04g0223000.intron4,28986
Os04g0223000.intron5,43837
Os04g0223000.intron6,1089
Os04g0223000.intron7,90592
Os04g0223000.intron8,25479
Os04g0223000.intron9,3214
Os04g0223000.intron10,16657
Os04g0223000.intron11,4582
Os04g0223000.intron12,88495
Os04g0223000.intron13,37530
Os04g0223000.intron14,7513
Os04g0223000.intron15,1757
Os04g0223000.intron16,67333
Os04g0223000.intron17,1043
Os04g0223000.intron18,120957
Os04g0223000.intron19,15824
Os04g0223000.intron20,2160
Os04g0223000.intron21,4190
Os04g0223000.intron22,814
Os04g0223300.intron1,0
Os04g0223300.intron2,316
Os04g0223300.intron3,300
Os04g0223300.intron4,60
Os04g0223300.intron5,52
Os04g0223300.intron6,600
Os04g0223300.intron7,0
Os04g0223300.intron8,0
Os04g0223500.intron1,0
Os04g0223500.intron2,12
Os04g0223500.intron3,1008
Os04g0223500.intron4,48049
Os04g0223500.intron5,0
Os04g0223500.intron6,12
Os04g0223901.intron1,0
Os04g0223901.intron2,147
Os04g0223901.intron3,0
Os04g0223901.intron4,7023
Os04g0224600.intron1,12846
Os04g0224600.intron2,10015
Os04g0224600.intron3,6515
Os04g0224600.intron4,0
Os04g0224600.intron5,0
Os04g0224900.intron1,8632
Os04g0224900.intron2,134286
Os04g0224900.intron3,20295
Os04g0224900.intron4,38469
Os04g0224900.intron5,128605
Os04g0225001.intron1,94491
Os04g0226340.intron1,889
Os04g0226340.intron2,0
Os04g0226340.intron3,800130
Os04g0226340.intron4,49576
Os04g0226340.intron5,345
Os04g0226400.intron1,22661
Os04g0226400.intron2,5681
Os04g0226400.intron3,6384
Os04g0226400.intron4,5037
Os04g0226400.intron5,18182
Os04g0226400.intron6,93388
Os04g0226400.intron7,76023
Os04g0226400.intron8,10572
Os04g0226400.intron9,15929
Os04g0226400.intron10,4260
Os04g0226400.intron11,6384
Os04g0226400.intron12,5037
Os04g0226400.intron13,17990
Os04g0226400.intron14,93388
Os04g0226400.intron15,76023
Os04g0226400.intron16,10572
Os04g0226400.intron17,15929
Os04g0226400.intron18,35984
Os04g0226400.intron19,17990
Os04g0226400.intron20,93388
Os04g0226400.intron21,76023
Os04g0226400.intron22,10183
Os04g0226600.intron1,8392
Os04g0226600.intron2,25956
Os04g0226600.intron3,19178
Os04g0226600.intron4,24031
Os04g0226600.intron5,11379
Os04g0226600.intron6,10648
Os04g0226633.intron1,0
Os04g0226633.intron2,0
Os04g0226633.intron3,384
Os04g0226633.intron4,450
Os04g0226633.intron5,156
Os04g0226633.intron6,3409
Os04g0226800.intron1,0
Os04g0227000.intron1,0
Os04g0227100.intron1,6271
Os04g0227100.intron2,9704
Os04g0227200.intron1,917
Os04g0227500.intron1,23454
Os04g0227500.intron2,4952
Os04g0227500.intron3,993
Os04g0228000.intron1,0
Os04g0228000.intron2,7994
Os04g0228000.intron3,521
Os04g0228000.intron4,669
Os04g0228000.intron5,0
Os04g0228000.intron6,1910
Os04g0228000.intron7,192
Os04g0228000.intron8,2613
Os04g0228000.intron9,108
Os04g0228100.intron1,8
Os04g0228100.intron2,0
Os04g0228100.intron3,3
Os04g0228100.intron4,0
Os04g0228300.intron1,2539
Os04g0228300.intron2,461
Os04g0228300.intron3,414
Os04g0228300.intron4,1450
Os04g0228300.intron5,1072
Os04g0228300.intron6,1823
Os04g0228300.intron7,266
Os04g0228300.intron8,3404
Os04g0228300.intron9,22415
Os04g0228300.intron10,2952
Os04g0228300.intron11,4284
Os04g0228400.intron1,222
Os04g0228600.intron1,0
Os04g0228600.intron2,0
Os04g0228600.intron3,0
Os04g0228600.intron4,0
Os04g0229100.intron1,0
Os04g0229100.intron2,660
Os04g0229100.intron3,0
Os04g0231200.intron1,3311
Os04g0231200.intron2,17710
Os04g0231800.intron1,226
Os04g0231800.intron2,8611
Os04g0231800.intron3,156
Os04g0233400.intron1,0
Os04g0233400.intron2,7
Os04g0233400.intron3,1
Os04g0233400.intron4,0
Os04g0233400.intron5,7
Os04g0233400.intron6,1
Os04g0234402.intron1,0
Os04g0234500.intron1,0
Os04g0234600.intron1,1500
Os04g0234600.intron2,0
Os04g0234600.intron3,0
Os04g0234600.intron4,0
Os04g0234600.intron5,0
Os04g0234600.intron6,0
Os04g0234600.intron7,9
Os04g0234600.intron8,1500
Os04g0234600.intron9,0
Os04g0234600.intron10,0
Os04g0234600.intron11,0
Os04g0234600.intron12,0
Os04g0234600.intron13,0
Os04g0234600.intron14,9
Os04g0234600.intron15,1500
Os04g0234600.intron16,0
Os04g0234600.intron17,0
Os04g0234600.intron18,0
Os04g0234600.intron19,0
Os04g0234600.intron20,0
Os04g0234600.intron21,9
Os04g0243400.intron1,1338
Os04g0243400.intron2,5479
Os04g0243400.intron3,4661
Os04g0243400.intron4,1791
Os04g0244400.intron1,261032
Os04g0244400.intron2,5347
Os04g0244400.intron3,43476
Os04g0244400.intron4,158962
Os04g0244400.intron5,5425
Os04g0244400.intron6,261032
Os04g0244400.intron7,5347
Os04g0244400.intron8,43476
Os04g0244400.intron9,158962
Os04g0244400.intron10,5425
Os04g0244500.intron1,282
Os04g0244500.intron2,295
Os04g0244500.intron3,56373
Os04g0244500.intron4,22578
Os04g0244500.intron5,16121
Os04g0244500.intron6,123
Os04g0244500.intron7,33706
Os04g0244500.intron8,11306
Os04g0244500.intron9,1290
Os04g0244800.intron1,47092
Os04g0244800.intron2,56945
Os04g0245000.intron1,0
Os04g0245000.intron2,10
Os04g0245000.intron3,0
Os04g0245000.intron4,0
Os04g0247500.intron1,5462
Os04g0247500.intron2,62076
Os04g0247500.intron3,5462
Os04g0248050.intron1,0
Os04g0249500.intron1,0
Os04g0249500.intron2,0
Os04g0249500.intron3,1022
Os04g0249500.intron4,0
Os04g0249500.intron5,1060
Os04g0249500.intron6,258
Os04g0249500.intron7,0
Os04g0249500.intron8,0
Os04g0249500.intron9,178
Os04g0249500.intron10,0
Os04g0249500.intron11,728
Os04g0249500.intron12,384
Os04g0249500.intron13,0
Os04g0249500.intron14,0
Os04g0249500.intron15,561
Os04g0249500.intron16,110
Os04g0249500.intron17,0
Os04g0249550.intron1,0
Os04g0249550.intron2,0
Os04g0249550.intron3,0
Os04g0249550.intron4,0
Os04g0249550.intron5,0
Os04g0249550.intron6,0
Os04g0249550.intron7,0
Os04g0249600.intron1,14132
Os04g0249600.intron2,29568
Os04g0249600.intron3,143742
Os04g0249600.intron4,291919
Os04g0249600.intron5,14132
Os04g0249600.intron6,29568
Os04g0249600.intron7,143742
Os04g0250050.intron1,0
Os04g0250700.intron1,1582
Os04g0250700.intron2,480
Os04g0250700.intron3,703545
Os04g0250700.intron4,21470
Os04g0250700.intron5,8579
Os04g0251825.intron1,0
Os04g0251825.intron2,0
Os04g0252200.intron1,44043
Os04g0252200.intron2,101192
Os04g0252200.intron3,143164
Os04g0252200.intron4,9528
Os04g0252200.intron5,3905
Os04g0252200.intron6,66287
Os04g0252200.intron7,4883
Os04g0252200.intron8,39866
Os04g0252200.intron9,135618
Os04g0252200.intron10,55491
Os04g0252200.intron11,466
Os04g0252200.intron12,72475
Os04g0252200.intron13,228757
Os04g0252200.intron14,314660
Os04g0252200.intron15,8936
Os04g0252200.intron16,42410
Os04g0252200.intron17,56962
Os04g0252200.intron18,100244
Os04g0252200.intron19,17418
Os04g0252200.intron20,10666
Os04g0252200.intron21,43860
Os04g0252200.intron22,83970
Os04g0252200.intron23,120506
Os04g0252200.intron24,44043
Os04g0252200.intron25,101192
Os04g0252200.intron26,33364
Os04g0252200.intron27,143164
Os04g0252200.intron28,9528
Os04g0252200.intron29,3905
Os04g0252200.intron30,66287
Os04g0252200.intron31,4883
Os04g0252200.intron32,39866
Os04g0252200.intron33,8795
Os04g0252200.intron34,64980
Os04g0252200.intron35,40414
Os04g0252200.intron36,55491
Os04g0252400.intron1,0
Os04g0252400.intron2,0
Os04g0252400.intron3,4533
Os04g0252400.intron4,23407
Os04g0252400.intron5,0
Os04g0252400.intron6,11267
Os04g0252400.intron7,1
Os04g0252400.intron8,332
Os04g0252400.intron9,11067
Os04g0252400.intron10,1949
Os04g0252400.intron11,180
Os04g0252400.intron12,923
Os04g0252400.intron13,4659
Os04g0252400.intron14,0
Os04g0252400.intron15,83
Os04g0252400.intron16,0
Os04g0252400.intron17,10595
Os04g0252400.intron18,598
Os04g0252400.intron19,5399
Os04g0252850.intron1,158
Os04g0253000.intron1,236981
Os04g0254000.intron1,64352
Os04g0254000.intron2,68342
Os04g0254300.intron1,4681
Os04g0255525.intron1,2999
Os04g0255600.intron1,1800
Os04g0259150.intron1,0
Os04g0259150.intron2,0
Os04g0259150.intron3,0
Os04g0266400.intron1,15519
Os04g0266400.intron2,4766
Os04g0266400.intron3,146
Os04g0266400.intron4,0
Os04g0266400.intron5,5467
Os04g0266400.intron6,1771
Os04g0266400.intron7,365
Os04g0266400.intron8,3246
Os04g0266400.intron9,8911
Os04g0266400.intron10,15519
Os04g0266400.intron11,4579
Os04g0266400.intron12,146
Os04g0266400.intron13,0
Os04g0266400.intron14,5467
Os04g0266400.intron15,1771
Os04g0266400.intron16,365
Os04g0266400.intron17,3246
Os04g0266700.intron1,2805
Os04g0266900.intron1,0
Os04g0266900.intron2,0
Os04g0266900.intron3,0
Os04g0266900.intron4,0
Os04g0266900.intron5,1920
Os04g0266900.intron6,0
Os04g0267950.intron1,0
Os04g0268300.intron1,0
Os04g0268300.intron2,0
Os04g0269100.intron1,5836
Os04g0269100.intron2,166
Os04g0269100.intron3,12730
Os04g0269600.intron1,0
Os04g0269600.intron2,5253
Os04g0269600.intron3,0
Os04g0269600.intron4,0
Os04g0269600.intron5,0
Os04g0269600.intron6,5253
Os04g0269600.intron7,0
Os04g0269600.intron8,0
Os04g0269600.intron9,0
Os04g0269600.intron10,0
Os04g0269600.intron11,5253
Os04g0269600.intron12,0
Os04g0269600.intron13,0
Os04g0269700.intron1,8661
Os04g0269700.intron2,42401
Os04g0269700.intron3,7428
Os04g0269800.intron1,12508
Os04g0269800.intron2,9981
Os04g0269800.intron3,36581
Os04g0269900.intron1,13692
Os04g0269900.intron2,11611
Os04g0269900.intron3,4854
Os04g0270100.intron1,86659
Os04g0270100.intron2,35946
Os04g0270100.intron3,92934
Os04g0270100.intron4,62365
Os04g0270100.intron5,12608
Os04g0270100.intron6,185601
Os04g0270100.intron7,7223
Os04g0270100.intron8,2693
Os04g0270100.intron9,92038
Os04g0270100.intron10,13354
Os04g0270100.intron11,2354
Os04g0270100.intron12,41819
Os04g0270100.intron13,39997
Os04g0270100.intron14,86659
Os04g0270100.intron15,35946
Os04g0270100.intron16,92934
Os04g0270100.intron17,92934
Os04g0270100.intron18,62365
Os04g0270100.intron19,12608
Os04g0270100.intron20,185601
Os04g0270100.intron21,7223
Os04g0270100.intron22,2693
Os04g0270100.intron23,92038
Os04g0270100.intron24,13354
Os04g0270100.intron25,2354
Os04g0270100.intron26,41819
Os04g0270100.intron27,39997
Os04g0270100.intron28,4351
Os04g0270100.intron29,75890
Os04g0270100.intron30,4476
Os04g0270200.intron1,190031
Os04g0270200.intron2,278437
Os04g0270200.intron3,1110
Os04g0271000.intron1,39410
Os04g0271000.intron2,2526
Os04g0271000.intron3,66058
Os04g0271000.intron4,23903
Os04g0271000.intron5,2336
Os04g0271000.intron6,97778
Os04g0271000.intron7,132013
Os04g0271000.intron8,15218
Os04g0271000.intron9,5106
Os04g0271000.intron10,95295
Os04g0271000.intron11,14860
Os04g0271000.intron12,4829
Os04g0271000.intron13,49684
Os04g0271000.intron14,14627
Os04g0271000.intron15,39410
Os04g0271000.intron16,2526
Os04g0271000.intron17,66058
Os04g0271000.intron18,23903
Os04g0271000.intron19,2204
Os04g0271000.intron20,97778
Os04g0271000.intron21,40789
Os04g0271200.intron1,0
Os04g0271200.intron2,2006
Os04g0271200.intron3,184
Os04g0271200.intron4,900
Os04g0271200.intron5,905
Os04g0271200.intron6,210
Os04g0271200.intron7,352
Os04g0271200.intron8,12
Os04g0272500.intron1,10239
Os04g0272500.intron2,47806
Os04g0272500.intron3,11490
Os04g0272500.intron4,2754
Os04g0272500.intron5,261
Os04g0272700.intron1,660
Os04g0272700.intron2,200
Os04g0272700.intron3,1540
Os04g0272700.intron4,0
Os04g0272700.intron5,1260
Os04g0272700.intron6,1540
Os04g0273900.intron1,1196
Os04g0273900.intron2,48
Os04g0273900.intron3,0
Os04g0273900.intron4,0
Os04g0273900.intron5,2945
Os04g0273900.intron6,0
Os04g0273900.intron7,0
Os04g0274250.intron1,3154
Os04g0274250.intron2,208
Os04g0274250.intron3,314
Os04g0274250.intron4,745
Os04g0274250.intron5,294
Os04g0274250.intron6,0
Os04g0274250.intron7,176
Os04g0274250.intron8,396
Os04g0274250.intron9,408
Os04g0274250.intron10,1180
Os04g0274250.intron11,3157
Os04g0274250.intron12,370
Os04g0274250.intron13,2278
Os04g0274250.intron14,1472
Os04g0274250.intron15,0
Os04g0274400.intron1,123292
Os04g0274400.intron2,107777
Os04g0275100.intron1,353
Os04g0275100.intron2,79388
Os04g0275950.intron1,1192
Os04g0275950.intron2,1596
Os04g0275950.intron3,96364
Os04g0275950.intron4,82650
Os04g0276200.intron1,600
Os04g0276200.intron2,0
Os04g0276200.intron3,0
Os04g0276200.intron4,0
Os04g0276600.intron1,6338
Os04g0278000.intron1,13737
Os04g0278100.intron1,0
Os04g0278200.intron1,552
Os04g0278200.intron2,25379
Os04g0278200.intron3,10789
Os04g0278200.intron4,29661
Os04g0278200.intron5,2452
Os04g0278200.intron6,8110
Os04g0278200.intron7,21262
Os04g0278200.intron8,1087
Os04g0278200.intron9,64404
Os04g0278200.intron10,13227
Os04g0278200.intron11,218
Os04g0278200.intron12,780
Os04g0278200.intron13,40650
Os04g0278200.intron14,4103
Os04g0278200.intron15,199
Os04g0278200.intron16,98
Os04g0278200.intron17,552
Os04g0278200.intron18,10447
Os04g0278200.intron19,11952
Os04g0278200.intron20,10789
